_IM_PROGRAM_GRAPH_NODE,_IM_PRIMITIVE_ARC,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_EQUIVALENT,_IM_MINIMAL
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,1
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,1
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,1
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,1
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,1
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,1,0
13,0,0,0,2,10,6.25,0,0,0.0,0,1
11,1,0,1,5,15,10.25,3,19,12.153846153846153,0,1
13,0,0,0,2,10,6.25,0,0,0.0,0,0
11,1,0,1,5,15,10.25,3,19,12.153846153846153,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
1,1,0,1,0,0,0.0,2,26,16.285714285714285,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,1,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
1,1,0,1,0,0,0.0,2,26,16.285714285714285,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
1,1,0,1,0,0,0.0,2,26,16.285714285714285,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
1,1,0,1,0,0,0.0,2,26,16.285714285714285,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
1,1,0,1,0,0,0.0,2,26,16.285714285714285,0,0
13,0,0,0,2,10,6.25,0,0,0.0,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,1
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,1,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,1,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,1
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,1,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,1
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,1,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,1,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,1,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,1,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,1
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,1
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,1
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,1
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,1
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,1
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
6,0,0,0,7,7,7.0,5,15,10.25,0,0
6,0,0,0,7,7,7.0,5,15,10.25,0,0
6,0,0,0,7,7,7.0,5,15,10.25,0,0
6,0,0,0,7,7,7.0,5,15,10.25,0,0
6,0,0,0,7,7,7.0,5,15,10.25,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,1,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,0
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
8,1,0,1,6,14,10.25,4,20,13.153846153846153,0,1
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
12,1,0,1,3,16,9.916666666666666,2,18,11.153846153846153,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
4,0,0,0,3,11,7.25,5,23,14.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,1
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,1
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
13,0,0,0,2,10,6.25,0,0,0.0,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,1,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
2,1,0,1,1,9,5.25,1,25,15.285714285714286,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
3,1,1,0,2,10,6.25,3,24,14.634146341463415,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
5,1,1,0,4,12,8.25,4,22,13.785714285714286,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
7,1,1,0,5,13,9.25,5,21,13.333333333333334,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,1
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
10,1,1,0,7,15,10.8,4,13,9.5,0,0
10,1,1,0,7,15,10.8,4,13,9.5,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
11,1,0,1,8,16,11.8,4,12,9.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
13,0,0,0,3,11,8.0,1,1,1.0,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
1,1,1,1,0,0,0.0,1,20,13.166666666666666,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,1,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,1
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
2,1,0,1,1,1,1.0,3,19,13.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
3,0,0,0,2,10,7.0,2,18,12.272727272727273,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
5,1,1,0,4,12,8.25,7,16,11.3,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
8,1,1,0,6,14,9.8,5,14,9.75,0,0
